,time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
5062,2022-07-30 23:00:00,59.7,32.9,92.7,92.6,8.0,107.7,26.7,4.9,10.5,6.906,9.6,5.88,6.4,6.3,3.6,10.6,16.4,11.89,5.294,5.6,train
5063,2022-07-31 00:00:00,38.7,19.8,82.5,42.8,5.1,63.3,13.8,2.4,6.5,2.166,6.2,4.024,5.3,3.8,1.8,7.2,8.4,9.99,4.279,3.1,train
5064,2022-07-31 01:00:00,27.7,11.4,73.5,26.2,3.0,35.5,7.7,0.7,2.9,1.522,4.0,1.8,3.6,1.7,1.1,3.1,5.3,5.025,1.032,1.7,train
5065,2022-07-31 02:00:00,21.1,8.2,71.3,16.8,1.9,22.8,3.8,0.3,2.0,1.758,1.5,0.876,3.0,0.5,0.5,1.9,2.3,3.595,0.546,1.3,train
5066,2022-07-31 03:00:00,18.3,5.6,65.0,12.6,1.4,17.0,2.4,0.1,0.7,0.351,0.8,0.632,2.7,0.4,0.5,1.8,1.8,3.32,0.275,0.8,train
5067,2022-07-31 04:00:00,17.1,4.7,64.7,12.4,1.0,14.4,2.1,0.3,1.0,0.129,0.5,0.528,2.2,0.4,0.5,1.2,1.3,2.29,0.24,0.8,train
5068,2022-07-31 05:00:00,20.2,5.5,46.0,13.8,1.1,16.3,2.1,0.3,1.3,0.284,1.0,0.64,2.4,0.4,0.4,1.6,1.8,2.548,0.733,1.7,train
5069,2022-07-31 06:00:00,30.0,11.0,56.3,24.8,2.8,41.3,5.9,0.9,3.5,1.061,2.0,1.98,3.3,2.0,0.7,2.5,3.9,4.18,1.29,1.9,train
5070,2022-07-31 07:00:00,55.8,18.1,73.0,39.6,5.3,70.4,13.8,2.3,6.7,3.416,4.3,3.656,4.5,4.0,2.3,4.5,6.7,6.284,2.274,3.1,train
5071,2022-07-31 08:00:00,44.1,25.0,83.4,50.4,9.1,97.0,18.8,2.8,9.0,3.916,6.3,4.036,5.7,4.3,3.6,6.8,10.3,9.646,12.884,2.8,train
5072,2022-07-31 09:00:00,64.0,30.4,93.3,62.2,9.7,112.3,21.5,3.9,10.5,4.908,7.4,4.22,10.8,3.2,3.1,7.9,12.6,10.34,4.984,3.7,train
5073,2022-07-31 10:00:00,54.7,29.2,91.3,62.6,8.2,106.0,22.5,3.5,10.5,3.95,8.2,4.608,11.2,2.8,2.7,8.3,13.0,10.02,3.894,3.2,train
5074,2022-07-31 11:00:00,55.0,26.5,89.7,58.1,9.0,106.3,20.1,3.8,9.8,3.898,7.5,3.944,10.8,2.7,3.1,8.5,13.3,9.916,3.864,4.5,train
5075,2022-07-31 12:00:00,48.6,25.1,85.7,48.9,7.7,94.0,17.8,3.2,8.3,3.118,7.0,3.96,10.4,2.7,3.2,7.7,12.5,24.252,9.588,3.9,train
5076,2022-07-31 13:00:00,42.4,19.7,83.8,44.5,6.5,79.7,14.2,2.7,6.3,3.134,5.5,2.736,9.3,1.7,2.9,6.3,9.4,7.56,2.724,2.7,train
5077,2022-07-31 14:00:00,35.3,15.5,78.5,29.7,4.7,59.7,9.9,2.0,5.2,14.43,4.5,2.592,9.0,1.5,2.1,4.8,7.0,5.7,1.806,2.1,train
5078,2022-07-31 15:00:00,32.1,13.6,78.5,29.7,5.2,66.6,9.8,1.4,5.8,1.794,3.0,2.348,8.9,1.4,1.5,4.8,6.2,6.8,2.446,1.6,train
5079,2022-07-31 16:00:00,40.2,16.6,80.2,32.6,4.9,74.0,10.9,1.3,6.1,1.778,4.3,17.7,9.3,1.8,1.4,4.5,8.0,25.464,2.474,2.2,train
5080,2022-07-31 17:00:00,47.1,21.0,81.3,47.3,5.6,85.0,13.3,2.1,6.4,2.618,5.3,2.204,9.3,1.9,1.9,6.2,7.9,6.97,2.9,2.4,train
5081,2022-07-31 18:00:00,52.6,25.6,87.0,63.0,6.6,94.2,17.2,2.3,8.2,2.858,7.1,2.905,10.0,2.9,2.7,7.0,9.8,7.83,14.268,3.2,train
5082,2022-07-31 19:00:00,55.1,26.6,92.7,63.2,8.0,102.0,21.0,2.5,8.7,6.156,6.2,3.461,10.2,3.3,2.8,8.5,12.7,10.696,4.404,3.9,train
5083,2022-07-31 20:00:00,65.6,31.3,96.8,67.5,8.6,120.5,27.5,3.2,11.5,4.608,8.2,5.54,11.7,5.2,3.6,9.3,14.8,12.48,6.19,4.5,train
5084,2022-07-31 21:00:00,92.4,47.1,107.5,78.4,12.5,165.5,37.3,5.2,17.1,6.528,13.6,7.44,12.8,7.2,5.5,12.4,22.9,15.304,8.412,5.4,train
5085,2022-07-31 22:00:00,68.8,45.9,116.5,81.2,11.6,172.2,38.4,6.8,18.0,8.036,14.1,8.872,8.7,8.9,5.2,15.9,24.1,15.845,7.09,6.6,train
5086,2022-07-31 23:00:00,56.6,32.9,102.2,92.5,7.6,117.0,23.9,4.1,11.0,7.192,9.8,5.88,7.6,6.3,4.0,11.2,16.6,11.89,5.294,5.4,train
5087,2022-08-01 00:00:00,35.8,18.2,87.3,52.5,5.6,59.3,14.4,1.7,5.7,12.791,6.3,4.024,5.2,3.8,2.7,7.4,10.1,9.99,4.279,3.3,train
5088,2022-08-01 01:00:00,25.0,8.7,72.0,22.4,2.8,31.0,7.3,0.7,2.5,1.522,2.5,2.232,3.2,1.7,1.3,3.3,4.7,4.04,1.032,2.1,train
5089,2022-08-01 02:00:00,19.7,5.6,67.3,15.5,1.5,19.0,3.7,0.6,1.2,1.758,1.0,0.828,2.7,0.5,0.5,2.0,2.4,3.12,0.546,1.4,train
5090,2022-08-01 03:00:00,18.1,3.9,64.7,11.9,0.9,13.3,3.3,0.4,1.1,0.351,1.1,0.41,2.5,0.4,0.3,1.5,1.8,2.552,0.275,1.1,train
5091,2022-08-01 04:00:00,15.6,3.3,66.0,11.0,1.0,14.0,2.6,0.3,0.7,0.129,0.8,0.24,2.7,0.4,0.1,1.6,1.9,2.414,0.24,1.3,train
5092,2022-08-01 05:00:00,19.2,4.7,67.5,13.9,1.3,16.7,3.3,0.6,1.3,0.284,1.1,1.124,2.6,0.4,0.5,1.7,2.8,2.768,0.733,1.4,train
5093,2022-08-01 06:00:00,30.2,12.5,63.0,32.1,3.8,51.7,10.5,1.6,6.0,1.061,2.4,2.2,3.7,2.0,1.3,3.0,6.3,4.808,1.29,2.8,train
5094,2022-08-01 07:00:00,50.0,22.8,91.0,52.5,7.1,97.8,20.2,2.7,9.1,3.852,6.0,4.528,8.1,4.0,2.7,6.7,13.0,9.104,4.456,3.9,train
5095,2022-08-01 08:00:00,54.0,26.6,97.8,59.2,8.4,112.5,19.8,2.7,8.7,4.248,7.2,5.2,8.6,4.3,3.5,7.0,12.3,9.152,4.806,4.0,train
5096,2022-08-01 09:00:00,53.7,25.1,94.7,51.8,6.5,99.7,16.0,2.4,7.4,3.978,6.1,3.892,6.7,3.2,2.5,6.7,9.5,8.184,3.148,3.9,train
5097,2022-08-01 10:00:00,49.1,21.5,88.0,45.2,6.1,87.0,13.9,1.5,6.7,2.818,5.8,2.916,4.4,2.8,1.9,6.0,9.4,8.112,2.96,2.8,train
5098,2022-08-01 11:00:00,45.6,19.3,88.0,43.3,5.4,89.8,13.9,1.8,5.7,2.502,4.8,3.072,3.9,2.7,2.6,5.7,7.8,8.816,2.574,2.9,train
5099,2022-08-01 12:00:00,44.0,19.5,83.5,39.0,5.0,104.0,12.2,1.4,5.9,2.13,5.3,3.152,4.0,2.7,2.2,5.8,7.8,6.712,2.47,3.0,train
5100,2022-08-01 13:00:00,35.9,15.6,81.5,32.6,3.4,89.2,10.8,1.1,3.9,1.324,3.7,2.384,3.3,1.7,1.5,3.8,5.6,5.808,1.93,2.9,train
5101,2022-08-01 14:00:00,27.6,12.5,74.5,25.7,2.7,64.0,7.5,1.0,2.8,0.734,2.9,1.896,3.6,1.5,1.1,3.5,4.3,4.8,1.312,2.3,train
5102,2022-08-01 15:00:00,35.4,10.9,65.5,29.4,3.2,72.8,6.1,0.9,3.2,0.762,2.4,2.168,3.5,1.4,0.9,2.6,3.6,4.784,1.414,1.9,train
5103,2022-08-01 16:00:00,41.0,17.5,68.5,29.6,3.2,67.8,7.6,0.8,3.8,1.285,4.1,1.54,3.5,1.8,0.9,3.4,4.6,4.896,1.345,2.1,train
5104,2022-08-01 17:00:00,42.0,16.5,90.8,41.8,3.7,63.7,10.2,1.4,5.3,1.938,4.5,2.1,3.3,1.9,1.1,4.1,5.9,6.344,2.084,2.8,train
5105,2022-08-01 18:00:00,48.9,21.7,126.2,52.2,6.3,80.7,15.4,2.1,7.2,2.54,6.8,2.9,4.3,2.9,2.3,6.0,9.8,7.704,14.268,2.6,train
5106,2022-08-01 19:00:00,53.0,25.0,133.2,60.3,5.9,97.3,16.4,2.0,7.7,3.348,7.4,4.124,4.5,3.3,3.0,7.9,11.8,9.2,4.404,2.5,train
5107,2022-08-01 20:00:00,64.7,31.6,105.6,66.1,8.2,115.0,23.7,3.0,10.6,5.288,8.4,6.168,4.9,5.2,2.8,9.4,14.0,11.168,6.19,3.5,train
5108,2022-08-01 21:00:00,94.7,43.7,112.0,79.6,12.2,161.0,38.0,4.1,16.7,7.038,13.2,8.76,8.5,7.2,4.8,13.4,21.4,15.64,8.412,5.4,train
5109,2022-08-01 22:00:00,68.8,45.2,114.0,80.7,10.9,167.3,37.1,6.4,16.0,7.034,14.5,9.2,8.7,8.9,5.2,15.0,23.2,18.584,7.09,7.4,train
5110,2022-08-01 23:00:00,60.3,33.5,103.0,93.5,7.5,112.4,26.6,4.3,10.3,5.594,10.2,6.152,8.2,6.3,5.2,11.8,15.8,12.08,5.294,4.3,train
5111,2022-08-02 00:00:00,39.7,18.1,84.4,59.4,4.7,59.0,13.4,1.2,5.0,3.27,5.1,3.24,5.2,3.8,2.7,6.1,8.9,7.64,4.279,3.0,train
5112,2022-08-02 01:00:00,26.5,9.2,73.6,20.4,2.5,28.3,6.6,0.6,2.4,1.422,2.1,1.38,3.6,1.0,0.8,2.9,3.5,4.44,1.016,1.4,train
5113,2022-08-02 02:00:00,20.7,5.0,69.7,14.8,1.2,18.5,3.9,0.5,1.5,0.268,1.1,0.744,3.1,0.6,0.6,1.9,1.6,2.96,0.549,1.2,train
5114,2022-08-02 03:00:00,17.6,3.7,67.3,12.6,0.9,15.0,2.0,0.2,0.9,0.075,1.4,0.41,2.4,0.2,0.4,1.9,1.3,2.528,0.415,0.4,train
5115,2022-08-02 04:00:00,15.1,3.0,67.0,11.3,0.9,13.5,2.4,0.3,1.0,0.13,1.7,0.535,2.4,0.2,0.2,1.3,1.2,28.776,0.431,0.7,train
5116,2022-08-02 05:00:00,16.6,4.5,54.2,14.6,1.2,18.3,2.5,0.4,1.1,0.406,1.8,0.912,2.5,0.4,0.2,2.0,2.1,2.768,0.702,1.1,train
5117,2022-08-02 06:00:00,31.5,12.2,61.2,32.4,3.5,51.7,9.8,1.5,5.1,10.534,3.6,2.2,3.3,1.6,1.3,3.3,5.6,4.808,1.29,1.9,train
5118,2022-08-02 07:00:00,52.3,23.9,87.8,54.5,7.4,96.0,17.9,2.7,10.0,3.852,6.1,4.528,5.7,3.3,3.3,6.8,11.7,9.104,4.456,3.3,train
5119,2022-08-02 08:00:00,54.9,24.4,96.2,59.6,8.2,106.7,20.2,2.8,9.0,4.248,6.1,5.2,5.2,4.1,3.1,7.2,11.3,9.152,4.806,4.6,train
5120,2022-08-02 09:00:00,51.6,20.9,91.8,57.0,6.0,97.3,15.8,2.1,7.5,3.248,6.1,3.892,4.4,3.1,1.8,5.3,10.2,7.992,3.148,3.8,train
5121,2022-08-02 10:00:00,45.1,20.0,84.5,45.0,4.9,82.7,13.7,1.7,6.5,3.292,5.2,2.916,5.1,2.5,1.5,6.1,8.4,21.848,2.96,2.5,train
5122,2022-08-02 11:00:00,42.6,20.6,85.7,45.6,5.0,79.0,13.5,1.5,6.1,2.972,4.9,3.072,5.0,3.0,1.7,6.3,8.2,8.816,2.574,3.4,train
5123,2022-08-02 12:00:00,43.0,18.4,85.8,38.3,4.7,75.8,13.2,1.3,5.2,10.793,4.4,3.152,4.8,2.7,2.1,5.1,8.4,6.712,2.47,3.6,train
5124,2022-08-02 13:00:00,35.3,14.7,79.5,31.5,3.7,62.8,9.9,1.4,4.2,1.324,3.6,2.384,4.6,1.8,1.4,4.6,6.4,6.16,2.056,2.6,train
5125,2022-08-02 14:00:00,30.0,11.3,65.0,34.5,3.1,52.0,6.8,0.9,3.7,0.734,3.4,1.896,4.1,1.3,0.8,4.1,4.5,28.176,1.464,2.7,train
5126,2022-08-02 15:00:00,28.5,12.5,65.7,62.5,2.8,57.0,5.9,0.6,3.7,0.762,2.3,2.416,5.8,1.2,1.4,3.2,4.1,4.784,1.714,2.2,train
5127,2022-08-02 16:00:00,31.7,17.8,71.0,30.5,2.9,57.2,7.3,0.9,3.2,1.285,3.0,9.116,7.1,1.0,0.9,3.4,4.9,4.896,1.324,2.2,train
5128,2022-08-02 17:00:00,40.8,16.1,78.0,45.0,3.8,71.8,10.8,1.5,5.9,1.938,4.7,2.1,4.2,1.5,1.5,4.8,6.8,6.344,2.724,2.6,train
5129,2022-08-02 18:00:00,69.6,22.1,86.8,55.3,5.6,82.7,15.8,1.6,7.7,2.54,6.4,2.9,5.4,2.2,2.1,6.6,8.8,7.704,2.794,3.1,train
5130,2022-08-02 19:00:00,54.9,26.1,93.8,61.8,6.6,97.3,19.8,2.5,8.4,3.296,8.1,4.608,5.6,3.9,3.9,9.2,11.2,10.456,3.648,3.4,train
5131,2022-08-02 20:00:00,70.1,33.3,102.4,72.6,9.7,131.0,29.1,3.5,12.5,5.778,10.1,6.236,4.9,6.0,5.1,10.5,15.1,15.368,6.794,4.1,train
5132,2022-08-02 21:00:00,64.5,40.1,111.3,78.4,11.0,161.7,32.8,4.9,16.0,6.776,12.1,9.248,6.8,7.8,5.5,13.0,21.1,16.592,7.766,5.8,train
5133,2022-08-02 22:00:00,66.7,39.5,112.3,68.8,10.0,144.0,33.0,5.5,15.4,6.802,12.7,7.052,9.1,8.4,5.0,14.0,20.2,16.0,7.934,5.4,train
5134,2022-08-02 23:00:00,55.2,30.7,99.2,75.1,6.6,102.7,24.3,3.1,8.8,5.048,10.7,6.288,6.6,6.2,4.0,9.8,14.5,11.824,5.026,4.3,train
5135,2022-08-03 00:00:00,33.4,16.7,85.5,45.6,4.0,56.3,12.7,2.1,4.6,2.588,4.9,4.268,5.4,3.7,1.8,5.3,8.9,7.184,2.888,1.8,train
5136,2022-08-03 01:00:00,19.4,8.9,72.0,23.3,2.6,30.3,5.2,0.4,2.4,1.11,2.4,3.076,3.1,0.7,0.8,3.0,3.7,4.584,1.548,1.3,train
5137,2022-08-03 02:00:00,15.2,4.9,68.7,19.2,1.5,14.4,3.5,0.2,1.3,0.672,1.6,1.664,2.4,0.3,0.8,1.7,2.3,2.936,0.603,0.7,train
5138,2022-08-03 03:00:00,13.2,4.3,66.0,15.6,0.9,15.6,2.4,0.2,0.9,0.25,0.9,1.528,2.5,0.4,0.2,1.6,1.2,2.232,0.176,0.5,train
5139,2022-08-03 04:00:00,12.5,3.4,59.8,13.9,0.9,14.0,2.0,0.2,1.0,0.208,0.6,1.16,2.2,0.2,0.5,1.6,1.2,2.064,0.499,0.7,train
5140,2022-08-03 05:00:00,16.0,3.8,41.2,14.0,1.5,17.0,2.2,0.4,1.5,0.27,0.7,1.412,2.5,0.3,0.3,1.9,2.4,2.208,0.435,1.0,train
5141,2022-08-03 06:00:00,29.3,12.0,57.8,26.3,3.1,45.2,7.6,1.3,5.1,1.398,2.3,3.068,3.3,1.4,1.2,2.9,4.7,4.024,1.604,1.5,train
5142,2022-08-03 07:00:00,42.6,21.6,81.5,41.3,6.3,82.5,16.0,2.6,8.3,3.286,5.9,4.28,4.9,3.1,2.4,6.0,11.4,8.216,3.942,2.7,train
5143,2022-08-03 08:00:00,51.9,22.7,93.0,52.7,7.7,96.3,17.8,2.4,9.4,3.91,7.1,4.9,5.2,3.1,3.0,6.4,11.9,8.928,3.972,3.5,train
5144,2022-08-03 09:00:00,41.5,21.1,92.0,56.0,6.7,91.4,16.9,2.2,6.7,3.464,5.2,4.316,4.3,3.1,1.9,5.7,11.1,8.296,3.372,3.0,train
5145,2022-08-03 10:00:00,54.1,18.4,89.0,47.6,5.3,78.0,12.8,1.6,5.7,3.756,5.2,3.848,3.5,2.4,1.4,6.1,8.8,7.2,2.822,3.2,train
5146,2022-08-03 11:00:00,47.4,19.9,82.7,45.1,4.9,75.6,12.2,1.9,5.5,3.48,5.3,3.816,3.7,2.5,1.4,5.5,8.4,8.208,2.364,2.9,train
5147,2022-08-03 12:00:00,46.2,17.1,81.0,39.7,4.2,74.4,12.6,1.6,5.7,2.534,5.3,3.592,3.4,2.4,1.8,5.5,7.5,6.696,2.636,3.0,train
5148,2022-08-03 13:00:00,36.4,14.4,73.6,31.8,3.6,59.8,9.4,1.6,3.9,1.401,3.3,3.08,2.7,1.9,1.4,4.1,5.8,5.464,2.402,2.5,train
5149,2022-08-03 14:00:00,30.0,10.8,64.0,22.1,3.2,53.5,6.4,0.9,3.3,1.076,2.6,2.512,2.8,1.3,0.9,3.3,4.1,4.76,1.962,2.5,train
5150,2022-08-03 15:00:00,30.5,10.7,66.0,24.7,2.3,55.5,7.1,0.9,4.0,0.89,1.7,2.464,2.8,1.6,1.3,2.9,4.6,5.192,1.344,2.6,train
5151,2022-08-03 16:00:00,34.6,14.8,66.2,28.4,3.5,56.8,7.4,1.2,3.9,1.31,2.8,1.856,2.8,1.9,1.3,3.4,4.8,5.04,1.888,2.4,train
5152,2022-08-03 17:00:00,42.3,17.5,76.5,42.0,3.9,71.4,11.4,1.4,5.4,2.282,4.2,2.344,3.3,2.7,1.5,4.9,6.6,5.864,2.412,2.5,train
5153,2022-08-03 18:00:00,49.9,20.7,86.7,54.6,5.7,88.0,15.7,2.4,7.8,2.704,6.4,3.336,4.1,3.4,1.9,6.9,8.6,7.72,3.37,2.6,train
5154,2022-08-03 19:00:00,64.7,26.4,95.6,65.8,7.2,103.3,19.9,2.5,8.5,3.85,7.6,4.704,5.4,3.6,2.8,9.0,12.2,9.736,4.518,3.0,train
5155,2022-08-03 20:00:00,72.5,34.6,102.0,70.5,8.5,128.5,25.6,3.6,11.5,5.126,9.0,5.9,5.2,4.9,4.3,11.4,15.2,15.752,6.276,4.1,train
5156,2022-08-03 21:00:00,97.6,39.6,111.0,79.0,9.9,151.5,34.4,4.9,14.7,6.858,12.9,8.084,7.4,6.9,4.4,13.1,19.6,15.192,6.898,5.7,train
5157,2022-08-03 22:00:00,77.2,41.5,111.7,76.4,10.9,150.3,33.0,5.1,14.1,7.24,13.2,8.576,8.1,7.5,4.0,11.7,20.1,16.264,7.084,6.1,train
5158,2022-08-03 23:00:00,58.4,30.2,103.7,84.1,6.3,104.2,23.4,3.7,9.3,4.068,10.8,6.148,7.3,7.2,3.5,9.8,14.0,11.36,4.514,4.5,train
5159,2022-08-04 00:00:00,17.3,17.4,84.0,44.9,3.7,54.5,12.8,1.9,4.7,2.378,5.3,2.46,5.0,3.7,1.9,5.2,7.7,5.824,2.958,3.3,train
5160,2022-08-04 01:00:00,13.7,8.6,73.0,20.5,2.8,28.3,5.0,0.6,2.6,1.467,2.5,1.644,3.3,1.4,1.3,3.5,3.0,3.6,0.9,1.3,train
5161,2022-08-04 02:00:00,14.0,5.7,70.8,15.6,2.0,18.7,3.0,0.1,1.5,0.268,1.2,0.415,2.3,0.8,0.6,2.1,1.3,2.816,0.884,0.9,train
5162,2022-08-04 03:00:00,13.3,3.8,67.5,11.5,1.0,14.7,2.2,0.4,0.6,0.192,0.8,0.293,2.4,0.2,0.2,1.4,1.5,2.512,0.302,0.7,train
5163,2022-08-04 04:00:00,12.4,3.9,47.3,11.8,1.0,15.0,1.9,0.3,0.5,0.091,0.9,0.299,2.6,0.6,0.2,1.3,1.3,2.448,0.264,1.0,train
5164,2022-08-04 05:00:00,35.2,4.0,40.7,13.7,1.1,19.0,2.1,1.0,1.3,0.191,0.9,1.084,2.3,0.8,0.2,2.0,2.3,2.464,0.485,1.1,train
5165,2022-08-04 06:00:00,19.5,10.2,58.5,28.6,3.1,45.0,8.3,1.7,4.5,1.844,3.5,3.068,3.3,1.9,1.3,3.2,5.5,21.368,1.604,1.5,train
5166,2022-08-04 07:00:00,50.3,20.4,82.0,48.2,6.5,83.3,16.3,3.2,8.3,3.608,6.2,4.28,4.9,3.6,2.8,6.1,9.9,8.216,3.942,2.7,train
5167,2022-08-04 08:00:00,53.5,19.5,91.8,51.4,7.1,92.0,16.2,3.1,7.4,15.912,6.1,4.9,4.8,3.3,2.7,6.4,10.8,8.928,3.972,3.7,train
5168,2022-08-04 09:00:00,53.6,20.5,90.4,48.6,4.9,85.3,13.7,2.5,6.4,3.464,5.2,4.316,3.3,2.6,2.0,5.7,8.6,7.192,3.372,3.7,train
5169,2022-08-04 10:00:00,49.6,18.0,82.3,40.6,5.1,72.7,11.2,1.7,5.3,3.756,4.6,3.848,3.3,2.4,1.2,5.3,7.4,7.2,2.822,2.8,train
5170,2022-08-04 11:00:00,26.3,18.4,80.5,40.5,4.4,71.5,12.4,1.5,5.4,3.48,5.5,3.816,2.9,2.2,1.4,5.0,7.2,8.208,2.364,3.2,train
5171,2022-08-04 12:00:00,49.1,17.5,78.2,37.5,4.6,68.2,21.7,1.3,5.2,2.534,4.4,3.592,2.7,2.3,1.5,5.9,7.5,6.696,2.636,3.4,train
5172,2022-08-04 13:00:00,47.4,14.4,73.8,30.6,3.9,58.3,9.4,1.1,3.5,1.401,4.1,3.08,2.5,1.2,1.1,4.8,5.2,5.464,1.652,2.9,train
5173,2022-08-04 14:00:00,19.2,9.7,62.0,22.0,2.6,41.7,7.0,0.9,2.6,1.076,2.9,2.512,1.9,1.5,1.0,3.5,3.6,4.76,1.962,3.0,train
5174,2022-08-04 15:00:00,19.8,10.7,64.5,24.9,2.4,34.8,7.0,0.8,2.8,0.782,2.4,2.464,2.2,0.9,1.2,3.5,4.5,5.192,1.344,2.2,train
5175,2022-08-04 16:00:00,45.1,12.1,67.5,28.9,3.1,49.5,8.0,0.9,4.0,1.32,2.5,1.856,2.9,1.2,1.0,3.4,4.8,5.04,1.888,2.2,train
5176,2022-08-04 17:00:00,35.4,15.2,77.5,42.0,4.4,65.5,10.2,1.0,5.1,1.988,4.2,2.344,3.0,1.8,1.7,5.5,6.8,5.864,2.412,2.7,train
5177,2022-08-04 18:00:00,58.5,19.9,85.7,52.4,5.3,76.2,12.8,2.3,6.6,2.874,5.9,3.336,3.8,2.7,1.6,6.1,8.6,7.72,3.37,2.6,train
5178,2022-08-04 19:00:00,38.2,23.2,92.6,58.3,6.1,93.3,16.9,2.3,7.0,2.768,7.2,4.704,3.5,3.5,2.4,8.0,10.3,9.736,4.518,2.7,train
5179,2022-08-04 20:00:00,78.4,31.2,100.4,65.8,8.9,117.0,25.8,2.1,11.1,5.126,10.6,5.9,5.1,5.0,3.8,10.2,16.6,15.752,6.276,3.8,train
5180,2022-08-04 21:00:00,86.0,40.2,112.6,76.0,10.4,146.3,35.6,5.3,13.4,6.858,14.4,8.524,6.9,7.3,4.1,12.0,19.6,16.472,6.898,5.3,train
5181,2022-08-04 22:00:00,73.8,39.5,115.4,80.6,11.4,148.4,57.8,5.4,15.0,7.24,13.1,7.52,8.6,8.0,4.7,13.1,20.7,15.408,7.084,5.8,train
5182,2022-08-04 23:00:00,62.4,33.6,102.0,90.4,6.5,109.8,23.4,3.5,10.6,5.81,8.6,5.508,7.4,6.5,3.9,9.8,15.5,10.976,4.514,3.8,train
5183,2022-08-05 00:00:00,32.7,17.6,85.6,46.1,4.1,58.8,11.9,5.6,5.2,4.832,5.3,2.46,5.2,3.0,1.9,5.3,8.1,8.432,2.958,2.7,train
5184,2022-08-05 01:00:00,33.1,9.0,74.0,23.9,2.6,31.0,5.8,0.6,2.5,1.467,2.5,1.644,3.3,1.4,1.3,4.1,4.3,4.36,0.9,1.2,train
5185,2022-08-05 02:00:00,13.8,5.7,71.7,17.0,1.4,19.7,3.6,0.1,1.6,0.268,1.2,0.415,2.9,0.3,0.6,2.0,2.9,3.088,0.884,0.6,train
5186,2022-08-05 03:00:00,17.4,3.8,68.0,13.1,1.0,13.0,2.2,0.4,1.1,0.192,0.8,0.293,2.4,0.2,0.2,1.3,1.0,2.376,0.302,0.7,train
5187,2022-08-05 04:00:00,16.7,3.3,48.5,12.0,0.8,13.0,1.7,0.3,0.9,0.091,0.9,0.299,2.4,0.2,0.2,1.3,1.1,1.976,0.264,0.5,train
5188,2022-08-05 05:00:00,16.9,3.7,41.8,13.0,1.0,15.0,2.1,1.0,1.3,0.227,0.9,1.084,2.4,0.4,0.2,1.8,1.7,2.472,0.485,1.0,train
5189,2022-08-05 06:00:00,43.3,9.7,57.4,25.6,2.5,39.0,6.6,1.7,4.2,1.016,3.5,3.068,2.8,0.9,1.3,2.7,4.9,3.76,1.604,2.2,train
5190,2022-08-05 07:00:00,27.7,19.9,81.3,47.3,6.2,80.3,15.5,2.5,7.7,3.106,6.2,4.28,4.5,3.1,2.8,6.2,10.9,8.352,3.698,3.4,train
5191,2022-08-05 08:00:00,56.0,22.2,93.3,53.2,7.8,94.2,17.4,3.3,7.5,3.21,6.1,4.9,5.5,4.5,2.7,6.6,11.1,8.696,4.342,3.5,train
5192,2022-08-05 09:00:00,42.3,21.5,92.0,48.9,7.6,87.8,15.6,2.4,7.4,2.92,5.2,4.316,3.8,3.0,2.0,6.2,9.2,7.6,2.75,2.8,train
5193,2022-08-05 10:00:00,52.5,18.7,87.4,44.6,7.0,80.4,13.2,1.9,5.8,2.416,4.6,3.848,3.6,3.1,1.2,6.1,7.7,7.144,2.176,2.4,train
5194,2022-08-05 11:00:00,43.5,19.7,84.0,43.3,6.3,75.3,12.6,2.3,5.3,2.244,5.5,3.816,3.1,2.9,1.4,5.3,7.4,7.624,2.702,2.8,train
5195,2022-08-05 12:00:00,48.0,17.0,83.0,40.0,5.2,74.5,12.3,1.9,5.5,1.6,4.4,3.592,3.2,2.6,1.5,5.5,7.6,6.632,2.524,3.3,train
5196,2022-08-05 13:00:00,46.9,15.6,75.0,32.3,5.3,63.0,9.7,1.5,4.4,1.48,4.1,3.08,3.1,2.2,1.4,4.1,6.7,4.848,2.234,2.1,train
5197,2022-08-05 14:00:00,21.2,11.2,66.0,22.3,3.2,47.0,6.4,1.3,3.5,0.877,2.9,2.512,2.5,1.4,1.2,3.1,3.7,4.312,1.238,2.5,train
5198,2022-08-05 15:00:00,44.8,11.5,63.0,26.7,14.4,51.0,6.2,1.1,3.2,0.785,2.4,2.464,2.4,1.9,1.1,3.8,3.5,3.912,1.176,2.6,train
5199,2022-08-05 16:00:00,20.8,12.0,82.8,28.7,3.1,56.0,7.1,1.1,3.7,1.486,2.5,1.856,2.6,1.5,1.2,3.6,4.5,4.808,1.562,2.6,train
5200,2022-08-05 17:00:00,38.3,16.9,79.2,42.7,4.1,67.2,11.3,1.6,4.8,2.212,4.2,2.344,3.7,2.2,1.3,5.1,6.3,6.632,2.67,2.9,train
5201,2022-08-05 18:00:00,68.4,21.0,87.3,52.3,5.6,79.6,13.7,2.2,6.8,2.874,5.9,3.336,4.1,2.3,2.1,7.1,7.9,29.104,2.96,2.5,train
5202,2022-08-05 19:00:00,42.3,24.2,97.0,59.7,6.9,93.7,17.1,2.5,8.7,2.768,7.2,4.704,3.7,3.4,2.7,7.3,9.0,9.736,3.2,3.4,train
